iso;country;year;age;educ;score;oecd_avg;adj_factor
840;United States of America;2015;15;1;260.8041932;256.2964279;1.017588092
840;United States of America;2015;15;2;271.6359881;274.7400014;0.988701997
840;United States of America;2015;20;1;227.3093533;228.5203541;0.994700688
840;United States of America;2015;20;2;281.717017;280.6633385;1.003754244
840;United States of America;2015;25;1;221.733816;221.9268472;0.999130204
840;United States of America;2015;25;2;277.8583686;284.0089092;0.978343846
840;United States of America;2015;30;1;205.3239975;220.5048407;0.93115415
840;United States of America;2015;30;2;274.6199141;281.6560371;0.975018739
840;United States of America;2015;35;1;206.9806919;218.4231869;0.947613186
840;United States of America;2015;35;2;276.0561981;282.1194364;0.978508257
840;United States of America;2015;40;1;208.5552438;220.529862;0.945700695
840;United States of America;2015;40;2;274.5133409;279.7219405;0.981379367
840;United States of America;2015;45;1;202.6117182;217.6583691;0.930870331
840;United States of America;2015;45;2;269.7602249;275.6841011;0.978512086
840;United States of America;2015;50;1;207.6642009;217.2121216;0.956043334
840;United States of America;2015;50;2;270.3637375;272.336376;0.99275661
840;United States of America;2015;55;1;196.9405066;212.5508421;0.926557169
840;United States of America;2015;55;2;266.0298252;268.3968391;0.991180917
840;United States of America;2015;60;1;202.5741355;211.9832538;0.955613861
840;United States of America;2015;60;2;268.23968;265.4258749;1.010601096
704;Viet Nam;2015;15;1;201.5727708;256.2964279;0.78648295
704;Viet Nam;2015;15;2;223.3520306;274.7400014;0.812957813
704;Viet Nam;2015;20;1;179.0088919;228.5203541;0.78333894
704;Viet Nam;2015;20;2;219.4676575;280.6633385;0.781960546
704;Viet Nam;2015;25;1;157.22375;221.9268472;0.708448536
704;Viet Nam;2015;25;2;212.1272762;284.0089092;0.746903598
704;Viet Nam;2015;30;1;153.5138774;220.5048407;0.696192777
704;Viet Nam;2015;30;2;209.52534;281.6560371;0.74390502
704;Viet Nam;2015;35;1;156.1083436;218.4231869;0.714705915
704;Viet Nam;2015;35;2;207.3333314;282.1194364;0.734913319
704;Viet Nam;2015;40;1;144.3483409;220.529862;0.654552357
704;Viet Nam;2015;40;2;203.6111123;279.7219405;0.727905405
704;Viet Nam;2015;45;1;146.3046898;217.6583691;0.672175807
704;Viet Nam;2015;45;2;195.5824156;275.6841011;0.709443943
704;Viet Nam;2015;50;1;147.4733113;217.2121216;0.678936839
704;Viet Nam;2015;50;2;195.4759197;272.336376;0.717773815
704;Viet Nam;2015;55;1;140.5472984;212.5508421;0.661240845
704;Viet Nam;2015;55;2;194.4118195;268.3968391;0.724344669
704;Viet Nam;2015;60;1;143.0126658;211.9832538;0.674641337
704;Viet Nam;2015;60;2;194.3819743;265.4258749;0.732339959
